supportLang,targetLang,supportFolder,pairFolder,thumbnailPath,youtubeVideoId,youtubeVideoUrl,channelHandle,targetLabel,topic,subtitle
"TR","RU","TR__Turkish","TR__RU__Turkish_to_Russian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__RU__Turkish_to_Russian/youtube_thumbnail.jpg","TfuqGBqorIM","https://www.youtube.com/watch?v=TfuqGBqorIM","@lunacardsturkce","Rusça A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","RU,PL,CS,SK","TR__Turkish","TR__RU,PL,CS,SK__Turkish_to_RU-PL-CS-SK","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__RU,PL,CS,SK__Turkish_to_RU-PL-CS-SK/youtube_thumbnail.jpg","Oi8FzQqfn-M","https://www.youtube.com/watch?v=Oi8FzQqfn-M","","RU,PL,CS,SK A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","SI","TR__Turkish","TR__SI__Turkish_to_Sinhala","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__SI__Turkish_to_Sinhala/youtube_thumbnail.jpg","NDszESzouUA","https://www.youtube.com/watch?v=NDszESzouUA","","Sinhali dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","SK","TR__Turkish","TR__SK__Turkish_to_Slovak","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__SK__Turkish_to_Slovak/youtube_thumbnail.jpg","W-FblvkQzkw","https://www.youtube.com/watch?v=W-FblvkQzkw","","Slovakça A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","SL","TR__Turkish","TR__SL__Turkish_to_Slovenian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__SL__Turkish_to_Slovenian/youtube_thumbnail.jpg","5BFFGHbACPI","https://www.youtube.com/watch?v=5BFFGHbACPI","","Slovence A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","SR","TR__Turkish","TR__SR__Turkish_to_Serbian-Latin","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__SR__Turkish_to_Serbian-Latin/youtube_thumbnail.jpg","FQP_404K-Rk","https://www.youtube.com/watch?v=FQP_404K-Rk","","Sırpça (Latin) A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ZH,JA,KO","TR__Turkish","TR__ZH,JA,KO__Turkish_to_ZH-JA-KO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ZH,JA,KO__Turkish_to_ZH-JA-KO/youtube_thumbnail.jpg","72l49J5vn3U","https://www.youtube.com/watch?v=72l49J5vn3U","","ZH,JA,KO A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"VI","AZ","VI__Vietnamese","VI__AZ__Vietnamese_to_Azerbaijani","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__AZ__Vietnamese_to_Azerbaijani/youtube_thumbnail.jpg","zztb8hYK7vY","https://www.youtube.com/watch?v=zztb8hYK7vY","@lunacardstiengviet","Tiếng Azerbaijan A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","BG","VI__Vietnamese","VI__BG__Vietnamese_to_Bulgarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__BG__Vietnamese_to_Bulgarian/youtube_thumbnail.jpg","s3D8klBOvt4","https://www.youtube.com/watch?v=s3D8klBOvt4","@lunacardstiengviet","Tiếng Bulgaria A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","BN","VI__Vietnamese","VI__BN__Vietnamese_to_Bangla","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__BN__Vietnamese_to_Bangla/youtube_thumbnail.jpg","QCtQoAxa7zc","https://www.youtube.com/watch?v=QCtQoAxa7zc","@lunacardstiengviet","Tiếng Bangla A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","CS","VI__Vietnamese","VI__CS__Vietnamese_to_Czech","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__CS__Vietnamese_to_Czech/youtube_thumbnail.jpg","H_mb8z47JFM","https://www.youtube.com/watch?v=H_mb8z47JFM","@lunacardstiengviet","Tiếng Séc A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","DA","VI__Vietnamese","VI__DA__Vietnamese_to_Danish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__DA__Vietnamese_to_Danish/youtube_thumbnail.jpg","I9gfjt4iRoM","https://www.youtube.com/watch?v=I9gfjt4iRoM","@lunacardstiengviet","Tiếng Đan Mạch A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","DE","VI__Vietnamese","VI__DE__Vietnamese_to_German","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__DE__Vietnamese_to_German/youtube_thumbnail.jpg","EJ9xHCBwkJc","https://www.youtube.com/watch?v=EJ9xHCBwkJc","@lunacardstiengviet","Tiếng Đức A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","EN","VI__Vietnamese","VI__EN__Vietnamese_to_English","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__EN__Vietnamese_to_English/youtube_thumbnail.jpg","m2OHIwMW6hw","https://www.youtube.com/watch?v=m2OHIwMW6hw","@lunacardstiengviet","Tiếng Anh A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","EN,ES,FR,DE","VI__Vietnamese","VI__EN,ES,FR,DE__Vietnamese_to_EN-ES-FR-DE","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__EN,ES,FR,DE__Vietnamese_to_EN-ES-FR-DE/youtube_thumbnail.jpg","_FuvQtu6aRM","https://www.youtube.com/watch?v=_FuvQtu6aRM","","EN,ES,FR,DE A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","ES-419","VI__Vietnamese","VI__ES-419__Vietnamese_to_Spanish-Latin-America","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__ES-419__Vietnamese_to_Spanish-Latin-America/youtube_thumbnail.jpg","z0f1cJeyvgg","https://www.youtube.com/watch?v=z0f1cJeyvgg","@lunacardstiengviet","Tiếng Tây Ban Nha (Châu Mỹ La-tinh) A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","ES,FR,IT,PT","VI__Vietnamese","VI__ES,FR,IT,PT__Vietnamese_to_ES-FR-IT-PT","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__ES,FR,IT,PT__Vietnamese_to_ES-FR-IT-PT/youtube_thumbnail.jpg","4ccuWeL7ugs","https://www.youtube.com/watch?v=4ccuWeL7ugs","","ES,FR,IT,PT A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","ET","VI__Vietnamese","VI__ET__Vietnamese_to_Estonian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__ET__Vietnamese_to_Estonian/youtube_thumbnail.jpg","yrqwr4gCovw","https://www.youtube.com/watch?v=yrqwr4gCovw","@lunacardstiengviet","Tiếng Estonia A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","FI","VI__Vietnamese","VI__FI__Vietnamese_to_Finnish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__FI__Vietnamese_to_Finnish/youtube_thumbnail.jpg","rGNEQ4_iwgY","https://www.youtube.com/watch?v=rGNEQ4_iwgY","@lunacardstiengviet","Tiếng Phần Lan A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","FR","VI__Vietnamese","VI__FR__Vietnamese_to_French","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__FR__Vietnamese_to_French/youtube_thumbnail.jpg","H9K3aT_TmF8","https://www.youtube.com/watch?v=H9K3aT_TmF8","@lunacardstiengviet","Tiếng Pháp A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","HI","VI__Vietnamese","VI__HI__Vietnamese_to_Hindi","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__HI__Vietnamese_to_Hindi/youtube_thumbnail.jpg","XQy2OXrUL70","https://www.youtube.com/watch?v=XQy2OXrUL70","@lunacardstiengviet","Tiếng Hindi A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","HR","VI__Vietnamese","VI__HR__Vietnamese_to_Croatian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__HR__Vietnamese_to_Croatian/youtube_thumbnail.jpg","P6yN1e6FJdg","https://www.youtube.com/watch?v=P6yN1e6FJdg","@lunacardstiengviet","Tiếng Croatia A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","HU","VI__Vietnamese","VI__HU__Vietnamese_to_Hungarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__HU__Vietnamese_to_Hungarian/youtube_thumbnail.jpg","1-Yj8OAmbIk","https://www.youtube.com/watch?v=1-Yj8OAmbIk","@lunacardstiengviet","Tiếng Hungary A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","HY","VI__Vietnamese","VI__HY__Vietnamese_to_Armenian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__HY__Vietnamese_to_Armenian/youtube_thumbnail.jpg","kLWWs94AT9U","https://www.youtube.com/watch?v=kLWWs94AT9U","@lunacardstiengviet","Tiếng Armenia A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","ID","VI__Vietnamese","VI__ID__Vietnamese_to_Indonesian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__ID__Vietnamese_to_Indonesian/youtube_thumbnail.jpg","o0sG9aLsfl0","https://www.youtube.com/watch?v=o0sG9aLsfl0","@lunacardstiengviet","Tiếng Indonesia A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","IS","VI__Vietnamese","VI__IS__Vietnamese_to_Icelandic","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__IS__Vietnamese_to_Icelandic/youtube_thumbnail.jpg","RrYD1wFGy7A","https://www.youtube.com/watch?v=RrYD1wFGy7A","@lunacardstiengviet","Tiếng Iceland A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","IT","VI__Vietnamese","VI__IT__Vietnamese_to_Italian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__IT__Vietnamese_to_Italian/youtube_thumbnail.jpg","UR697BfPkmU","https://www.youtube.com/watch?v=UR697BfPkmU","@lunacardstiengviet","Tiếng Italy A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","JA","VI__Vietnamese","VI__JA__Vietnamese_to_Japanese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__JA__Vietnamese_to_Japanese/youtube_thumbnail.jpg","NUToEz27h1I","https://www.youtube.com/watch?v=NUToEz27h1I","@lunacardstiengviet","Tiếng Nhật A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","KA","VI__Vietnamese","VI__KA__Vietnamese_to_Georgian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__KA__Vietnamese_to_Georgian/youtube_thumbnail.jpg","bzUQrSsgKvQ","https://www.youtube.com/watch?v=bzUQrSsgKvQ","@lunacardstiengviet","Tiếng Georgia A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","KK","VI__Vietnamese","VI__KK__Vietnamese_to_Kazakh","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__KK__Vietnamese_to_Kazakh/youtube_thumbnail.jpg","QYzyrXpzgOU","https://www.youtube.com/watch?v=QYzyrXpzgOU","@lunacardstiengviet","Tiếng Kazakh A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","KM","VI__Vietnamese","VI__KM__Vietnamese_to_Khmer","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__KM__Vietnamese_to_Khmer/youtube_thumbnail.jpg","nfksIHKriRc","https://www.youtube.com/watch?v=nfksIHKriRc","@lunacardstiengviet","Tiếng Khmer A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","KN","VI__Vietnamese","VI__KN__Vietnamese_to_Kannada","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__KN__Vietnamese_to_Kannada/youtube_thumbnail.jpg","YIS0cfyVPaI","https://www.youtube.com/watch?v=YIS0cfyVPaI","@lunacardstiengviet","Tiếng Kannada A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","KO","VI__Vietnamese","VI__KO__Vietnamese_to_Korean","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__KO__Vietnamese_to_Korean/youtube_thumbnail.jpg","JnQUIVKN8OI","https://www.youtube.com/watch?v=JnQUIVKN8OI","@lunacardstiengviet","Tiếng Hàn A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","LO","VI__Vietnamese","VI__LO__Vietnamese_to_Lao","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__LO__Vietnamese_to_Lao/youtube_thumbnail.jpg","ZtA-KotnYqE","https://www.youtube.com/watch?v=ZtA-KotnYqE","@lunacardstiengviet","Tiếng Lào A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","LT","VI__Vietnamese","VI__LT__Vietnamese_to_Lithuanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__LT__Vietnamese_to_Lithuanian/youtube_thumbnail.jpg","nFoxfjQLIYk","https://www.youtube.com/watch?v=nFoxfjQLIYk","@lunacardstiengviet","Tiếng Litva A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","LV","VI__Vietnamese","VI__LV__Vietnamese_to_Latvian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__LV__Vietnamese_to_Latvian/youtube_thumbnail.jpg","Iq4nj8Kj44E","https://www.youtube.com/watch?v=Iq4nj8Kj44E","@lunacardstiengviet","Tiếng Latvia A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","ML","VI__Vietnamese","VI__ML__Vietnamese_to_Malayalam","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__ML__Vietnamese_to_Malayalam/youtube_thumbnail.jpg","Sdydym_s1Hs","https://www.youtube.com/watch?v=Sdydym_s1Hs","@lunacardstiengviet","Tiếng Malayalam A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","MS","VI__Vietnamese","VI__MS__Vietnamese_to_Malay","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__MS__Vietnamese_to_Malay/youtube_thumbnail.jpg","iZQB7gTXcQg","https://www.youtube.com/watch?v=iZQB7gTXcQg","@lunacardstiengviet","Tiếng Mã Lai A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","MY","VI__Vietnamese","VI__MY__Vietnamese_to_Burmese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__MY__Vietnamese_to_Burmese/youtube_thumbnail.jpg","Ub3oq0knMNQ","https://www.youtube.com/watch?v=Ub3oq0knMNQ","@lunacardstiengviet","Tiếng Miến Điện A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","NB","VI__Vietnamese","VI__NB__Vietnamese_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__NB__Vietnamese_to_Norwegian-Bokmal/youtube_thumbnail.jpg","C8LiG28HFfc","https://www.youtube.com/watch?v=C8LiG28HFfc","@lunacardstiengviet","Tiếng Na Uy (Bokmål) A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
"VI","NE","VI__Vietnamese","VI__NE__Vietnamese_to_Nepali","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/VI__Vietnamese/VI__NE__Vietnamese_to_Nepali/youtube_thumbnail.jpg","gqp-zEJyDXY","https://www.youtube.com/watch?v=gqp-zEJyDXY","@lunacardstiengviet","Tiếng Nepal A1","Đồ dùng bếp cơ bản","Bát đĩa và dụng cụ. Trình độ cơ bản."
